pi,ll,ss_standing,ss_sitting,pt_standing,cup_anteversion,cup_inclination,femoral_version,conf_fv,conf_overall,total,d_delta_ss_stiff,d_delta_ss_hyper,d_pi_ll_mismatch,d_comb_vers_oob,d_low_sit_av_stiff,d_low_sit_av_hyper,d_high_sit_av_stiff,d_mob_stiff,d_mob_hyper,d_deep_flex,d_sit_to_stand,d_uncert_fv,d_uncert_overall,category
50.64129866601904,61.645828927446104,26.58533816957835,40.139734866013164,15.208930219540694,33.76196945767049,41.26378732500653,9.43234721774541,0.45343245153504264,0.4458655390045105,63,20,0,15,0,0,0,0,10,0,0,0,12,6,HIGH
73.84690268714074,18.323724362377234,18.86920575499253,5.577481901327809,-1.2326744273039054,37.039843026310486,38.947731821597436,59.23107658883859,0.39604788045342865,0.7574778779855502,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
54.16741796808129,37.50427236879518,54.378788957433706,53.53573874970398,33.642947938708936,8.653530556580987,32.72792724231269,32.48591032760507,0.5023585071467341,0.814307591546406,73,20,0,15,0,16,0,0,10,0,0,0,12,0,HIGH
61.817342302626905,48.563613794328205,52.28461161774536,37.63196630456067,-8.671111750135415,2.2256611715707058,46.05454583596055,18.89536604978204,0.48212925874009394,0.5930592611203611,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
74.26417071763593,67.86280392605511,40.25503805505198,18.122168851426178,3.534838074755351,23.486331184616407,36.01623664975334,25.127610963777833,0.7736566677567462,0.34625544764357635,6,0,0,0,0,0,0,0,0,0,0,0,0,6,LOW
25.06938522647857,24.859399718852007,55.25301739734515,33.77744579371355,-1.4019824031488568,40.06187828206284,41.4484579100569,18.08734053429285,0.9548793606898585,0.341640684528338,6,0,0,0,0,0,0,0,0,0,0,0,0,6,LOW
38.986587850866705,51.00399276083057,23.796892931190186,35.77162055253747,0.7046144668360093,4.462063676946645,32.24448058742939,13.81872274176498,0.4232968094211559,0.3942844174463431,93,20,0,15,14,16,0,0,10,0,0,0,12,6,HIGH
80.91832260423115,32.42780425181155,31.234140893321413,-1.6837754299263419,7.868481175102708,11.916322979471085,46.3669773569626,-3.568776186207465,0.9218558171439883,0.9507666346436885,59,0,18,15,14,0,0,0,0,8,4,0,0,0,WATCH
31.489018716491362,17.518206940200404,20.189689714994458,32.17415537861872,-3.901551789518855,38.35720430686198,51.39950302282624,45.58470865904192,0.6682423688202146,0.9976740480634074,71,20,0,15,14,0,0,0,10,0,0,0,12,0,HIGH
27.871381691370484,38.08854749302793,29.577150102193627,51.91872992275846,18.843047924879645,36.27859344501264,30.96194177804816,58.29073151203511,0.6490476828134206,0.645570453389452,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
88.10750735547296,36.651265285200154,32.88862610497468,30.0851621682962,-3.5973694726106533,14.44885318853347,31.76229128557957,-11.737321671436032,0.9063012244317139,0.7125318162892331,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
48.31373144931423,38.606856415669895,34.41835516593096,32.98895092868256,36.33846957444966,41.975082884564216,38.70221928357322,6.340996767821565,0.6157325501296784,0.6975539612999447,54,20,0,0,0,0,0,6,10,0,0,0,12,6,WATCH
55.01816424423364,56.11273868716906,39.94795605208937,14.242932801644564,7.286540288131629,17.036675440187892,28.312391888728605,-6.71498940688215,0.8061796615017702,0.572367698065456,20,0,0,0,14,0,0,0,0,0,0,0,0,6,LOW
38.945033216409335,49.38706874024001,48.99927941130423,10.445341740722284,31.339494096187224,41.737718683127234,45.908808517584426,33.51581271932637,0.3368031932261387,0.9618639237153346,71,0,18,15,14,0,0,0,0,8,4,0,12,0,HIGH
50.51150772722134,74.67302803818009,41.053988613760914,-4.722872069400344,-8.072900033828214,30.61884625514649,44.693380484117654,-17.87740502351405,0.8204219728556696,0.8965017359484271,63,0,18,15,14,0,0,0,0,8,4,4,0,0,HIGH
57.267136358555035,42.603020825007846,15.246289897558237,42.19898274961596,6.535803337305271,39.54436289021428,38.05712056453186,25.206232850456445,0.48923925173952926,0.41241181880944305,63,20,0,15,0,0,0,0,10,0,0,0,12,6,HIGH
75.36901371978632,44.76133351923971,39.141956568851285,52.92495720890413,38.17899561110768,38.50389547660816,31.566325246776174,27.541815544126393,0.9147031972588762,0.5621247555142563,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
31.57190078581302,66.76740315679453,36.67935981129772,28.863560821550713,39.10721481589222,27.324514372233246,39.87427849831355,9.598749427775822,0.592333504857832,0.38287935822506813,63,20,0,15,0,0,0,0,10,0,0,0,12,6,HIGH
76.65878629714217,68.64018007309288,27.797871055803398,13.227797104596647,33.71671281674066,1.0786659987579954,43.21601053185297,17.09405717452008,0.7830887387049218,0.4143741901046181,20,0,0,0,14,0,0,0,0,0,0,0,0,6,LOW
68.441498151685,36.37138055124135,42.84216501763389,-2.5942994076334447,13.086359859225468,23.501290229206745,32.501424099924535,-8.830107665670344,0.431932012108611,0.5408987546443436,81,0,18,15,14,0,0,0,0,8,4,4,12,6,HIGH
31.292659704823144,76.31238570107232,33.22473276731178,43.53817615040494,38.720856155442334,3.6330876001232597,47.80843137772479,49.71272693929711,0.7439641037767097,0.6003182849501889,79,20,0,15,0,16,0,0,10,0,0,0,12,6,HIGH
53.01996324646599,12.512922020515123,39.057033808017394,54.61257980721085,37.93537629859671,1.8179652978973433,49.702895127032086,4.141189335754465,0.9320924073842956,0.33158032199649495,81,20,0,15,14,16,0,0,10,0,0,0,0,6,HIGH
85.83181663072024,68.62330206514437,20.287697201367067,-1.4105397609620485,31.735383216346797,7.009095193856072,43.72143535415547,53.25958863029676,0.6972136794845263,0.5780633110309769,33,0,0,15,0,0,0,0,0,0,0,0,12,6,WATCH
53.92604356550949,14.418201949270971,58.593854461271945,13.639251104864968,-0.5318254163573091,12.872128582817787,58.75306182120176,-12.45711572095944,0.907112128350827,0.7954907260810133,63,0,18,15,14,0,0,0,0,8,4,4,0,0,HIGH
78.95124664533682,78.31282782575275,52.896959498259235,51.60294107667117,-3.6532371604540117,35.81048543251365,44.09864929283667,23.479647606388852,0.9292451034243594,0.9802626730526978,30,20,0,0,0,0,0,0,10,0,0,0,0,0,WATCH
70.81449099780676,43.80568726302487,35.53817360558304,18.18048743339091,8.079951478633134,17.617807875799414,28.141363233791836,-13.805113179164943,0.8459088907106183,0.6122510250441582,35,0,0,15,14,0,0,0,0,0,0,0,0,6,WATCH
85.49449175540033,52.85547060157667,16.58291919829889,4.451400479048768,0.29098965065037774,43.908121097534725,32.65464791530722,21.260454103044104,0.9553238521481373,0.9840349109400501,29,0,0,15,14,0,0,0,0,0,0,0,0,0,LOW
40.3634282999304,13.438235062502809,21.91208246419913,-1.2002912778465147,-0.24378794538318083,25.585637161668092,56.935707870347464,22.977510695547203,0.7381926896893565,0.44130707612667874,33,0,0,15,0,0,0,0,0,0,0,0,12,6,WATCH
77.03793534380026,53.245223595390826,53.88615731367262,51.93058642034705,7.395038787829613,4.076057634094771,32.90751352708739,15.02732525406698,0.9619855562771313,0.5648168756613907,81,20,0,15,14,16,0,0,10,0,0,0,0,6,HIGH
75.10025888824904,47.83336845195285,23.226394669393944,14.244047137207097,22.65959425114093,30.278402760820207,40.216591138316616,-1.7083517870308285,0.8053347456588733,0.41821112912890035,65,20,0,15,14,0,0,0,10,0,0,0,0,6,HIGH
85.88352997123323,23.15325053255337,19.82905632746342,24.858862141922728,15.977479905484703,22.868681165021016,40.28336212685938,59.58519142636867,0.6403964288694073,0.6345626065178817,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
52.41479407644648,14.677802829102404,41.68304840173272,8.678066333390946,21.880449011452495,2.287505787681472,59.34854854385506,17.520406321013773,0.9277287601134889,0.6328928212630542,65,0,18,15,14,0,0,0,0,8,4,0,0,6,HIGH
28.921503207324413,67.5549482265665,44.16826783502104,41.90542285443671,11.408493175443667,28.70715349109902,54.96801513288126,30.485235429751,0.5433715443851322,0.7637707160563398,57,20,0,15,0,0,0,0,10,0,0,0,12,0,WATCH
68.67052225991438,77.24108737546375,31.691054469375114,20.50490605084787,30.60614805935296,22.759304163423355,50.780058259050655,16.776757156287367,0.4508465992688903,0.8216426899467075,12,0,0,0,0,0,0,0,0,0,0,0,12,0,LOW
33.525085997006144,23.900856447191565,43.20712422528939,39.836188011524186,34.73439434339075,12.266392383715127,28.875349051019402,56.48373276181033,0.40809616161549966,0.43836688757824765,62,20,0,0,14,0,0,0,10,0,0,0,12,6,HIGH
43.936414481300275,47.057394781840124,54.72715047153351,40.632761363792014,25.407877692131756,7.8831255535201645,37.5188921034091,18.272394086934234,0.4031981674399101,0.4914007914886707,32,0,0,0,14,0,0,0,0,0,0,0,12,6,WATCH
45.04165825693488,18.909333883032748,39.76078613587159,37.301691791451574,-6.503418426156939,21.65053957934174,52.37739183437283,39.83921031619575,0.8705511673531279,0.6137684432194248,51,20,0,15,0,0,0,0,10,0,0,0,0,6,WATCH
78.33621037159094,26.852714984998862,31.23647526378819,5.581334585068078,13.374226971428591,17.642701008694946,33.43244907450092,40.14245673846253,0.5196927404781526,0.49096303110208495,33,0,0,15,0,0,0,0,0,0,0,0,12,6,WATCH
33.50787150528218,40.71751912613641,28.633408297678592,17.156370480458115,1.7998631310276316,34.34199704189552,57.55011715741511,19.834548223111014,0.7500988963385827,0.9070205936246942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LOW
89.92392642668781,52.94615393108825,55.04007599429409,49.516494793338516,29.572574390381114,20.74191259828996,27.840390014836476,-18.735555564789294,0.6340404432980472,0.6460201734742324,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
51.478555211093195,49.77171459039552,39.84732164869922,45.196782461961575,-4.56714483688688,10.132994974749545,52.755174263587065,47.82694937789236,0.9963769495346073,0.9110384114709589,46,20,0,0,0,16,0,0,10,0,0,0,0,0,WATCH
82.84343545970151,32.00435598409334,33.074773530421936,11.08510628923306,20.31496990963578,42.24624093931673,37.06243102790662,24.56014255051602,0.5074097413174395,0.4188599816408952,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
37.687059438212614,14.056174117669096,57.718208535416586,19.172776510457776,31.706044600105407,30.6598262710361,31.71724064938799,-5.963020273672974,0.8683917410573814,0.48529819743367614,65,0,18,15,14,0,0,0,0,8,4,0,0,6,HIGH
84.36353694062842,19.803878328264343,45.49688765045113,43.86843256185603,1.7628194207822503,12.429331355545472,58.75816101487206,1.1678084276926626,0.6009699349300335,0.6027609152696563,77,20,0,15,14,0,0,0,10,0,0,0,12,6,HIGH
41.44725874542943,64.30537605059634,49.733220445311986,17.699080853427137,31.756289554036684,9.588372047955108,25.15070214836875,25.69338896445928,0.995854440716665,0.3270510168788192,51,0,18,15,0,0,0,0,0,8,4,0,0,6,WATCH
38.519874791049936,46.32402497409589,51.447333140019175,0.3425203045031928,9.761732687944715,33.61841102834489,38.004012294222655,-4.893086361948882,0.4368470791776111,0.5870341508404959,66,0,18,0,14,0,0,0,0,8,4,4,12,6,HIGH
56.16210986238292,70.32700924712097,43.901358835559705,36.42411727093009,39.14935857679535,18.532954813543817,39.11740411371949,53.86775741806498,0.472112910903541,0.8108706724120067,71,20,0,15,14,0,0,0,10,0,0,0,12,0,HIGH
74.04725398417875,16.845159821181017,36.07041325621128,7.033748279293242,-0.7312363598757159,20.87226497082943,35.130039762782275,43.68483581006967,0.9353234239733377,0.8619044237018558,19,0,0,15,0,0,0,0,0,0,4,0,0,0,LOW
42.29200672040824,29.189407558202586,26.46277575528603,3.102285763374164,37.18991840518556,18.09215091706812,32.864131609105584,47.73368404065948,0.5794367118604533,0.3245817677767666,47,0,0,15,14,0,0,0,0,0,0,0,12,6,WATCH
35.52620206622603,54.7475238249319,50.230737337727575,7.656063309322775,35.86977946330711,38.2948704023474,54.693326392137834,-1.7871082560628722,0.3353751920550404,0.9071964776378085,61,0,18,15,0,0,0,0,0,8,4,4,12,0,HIGH
44.87701486800688,53.32414668214681,49.19850976653285,2.6975955106672096,29.041917725952395,42.23301565324796,50.49312380112431,15.297819878444649,0.913674697126192,0.6692203410507913,40,0,18,0,0,0,0,0,0,8,4,4,0,6,WATCH
73.41011030808902,67.43541607010229,48.720878776455265,12.271292562889236,-4.107804954708446,10.725233821292706,42.600622794312365,20.42215378344767,0.7078510445201762,0.5765712862835235,62,0,18,0,14,0,0,0,0,8,4,0,12,6,HIGH
76.1479397942518,73.92076252430455,26.102627406576207,39.19139306211328,23.898592627252235,23.539072467569174,31.598558185595607,43.61858068661676,0.9724383999401829,0.8052854325635295,44,20,0,0,14,0,0,0,10,0,0,0,0,0,WATCH
84.66089978067271,78.89296854635998,30.84228034076572,33.29341317558021,13.696636881903899,44.39829360884536,28.283273840270372,12.989993143777966,0.9128773311690652,0.4988359173685608,42,20,0,0,0,0,0,6,10,0,0,0,0,6,WATCH
76.20653529152673,36.7948213946179,59.09903429505712,48.01179018542245,5.066017883130767,34.658690109203484,36.7899790341644,28.50902721724281,0.7609365378753044,0.8807167863599934,15,0,0,15,0,0,0,0,0,0,0,0,0,0,LOW
26.589304657330967,25.411052380660976,47.036301476486045,28.81139421817224,14.780253910057155,2.4844480518591205,37.189655921150965,49.20801855285187,0.32162498592522254,0.5775053647553685,18,0,0,0,0,0,0,0,0,0,0,0,12,6,LOW
86.43463869860022,13.561651418151024,48.736758797008655,10.456756970922187,33.330441607683625,33.57305905317143,55.9996809800427,-2.72601676549872,0.6719049283730234,0.8454889605023606,71,0,18,15,14,0,0,0,0,8,4,0,12,0,HIGH
40.97048329467376,26.152241368705187,16.223196007391326,52.51091763852714,25.50084400273117,28.60021593045832,51.03981529432468,22.529033495635147,0.6332936747632872,0.6146725687864646,79,20,0,15,0,16,0,0,10,0,0,0,12,6,HIGH
66.62854878673669,24.107448277466823,54.962641275669135,43.70514227315591,7.478180572601694,26.037418356563595,29.93595549825051,57.78769983468784,0.9320248813411984,0.9453282545494404,29,0,0,15,14,0,0,0,0,0,0,0,0,0,LOW
46.59059810072436,21.839429516799903,24.529747355983964,0.40008346270539175,-3.994468494930783,3.2087040383180425,59.643807422170575,-14.075385330474113,0.3927794566659895,0.8790782169135154,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
62.715614088291304,64.20920431985326,43.391040349769476,47.93050421973688,21.923376388237028,23.495629180641792,49.94623928164549,15.791420143368754,0.5422446760333143,0.6273567167151487,48,20,0,0,0,0,0,0,10,0,0,0,12,6,WATCH
36.031416831406446,65.7600210861884,26.73167016011751,4.211892780222847,2.31761208916134,37.89315682975079,36.5570453459206,34.88398956047202,0.8994867414590175,0.35442126684752945,35,0,0,15,14,0,0,0,0,0,0,0,0,6,WATCH
74.7265863365728,31.536582646532104,24.748006388281922,36.33408714717833,35.48983113666169,13.275864392057793,44.909183188451166,3.186729107959323,0.6879999100084995,0.7353034214580383,93,20,0,15,14,16,0,0,10,0,0,0,12,6,HIGH
64.67180027136169,53.64824587499221,21.078590649788584,36.61242817520317,23.737517819011167,30.716465499759742,27.59246934585472,15.747107393132211,0.5863245924320108,0.3606980385502394,63,20,0,15,0,0,0,0,10,0,0,0,12,6,HIGH
39.4539153132927,40.86738422586257,48.430783943613704,9.223724619079793,31.487495506245573,24.560922858275855,51.61475898146161,17.80447866694857,0.6494359577955563,0.7338035725657481,48,0,18,0,0,0,0,0,0,8,4,0,12,6,WATCH
85.31808953077856,44.426880698903695,38.78958921487309,31.11981781165177,26.87575686488629,3.2332650968805443,43.04906034826902,18.52732713648348,0.9451794889662992,0.6454546063054387,81,20,0,15,14,16,0,0,10,0,0,0,0,6,HIGH
55.44083475513152,77.35399919742915,35.27594086203967,5.853065819325421,0.8458061402894153,4.283439225163836,25.019884524063055,14.55565288003855,0.838469806908755,0.813426509959885,33,0,0,15,14,0,0,0,0,0,4,0,0,0,WATCH
27.089690707185262,49.89880325158231,21.94274064360642,51.464577085881835,-1.6317500177910365,28.19876479638667,36.41834267574199,31.324906077148178,0.5885810175248526,0.8317501366144762,73,20,0,15,0,16,0,0,10,0,0,0,12,0,HIGH
39.99414314631076,73.40542970399821,37.50943421910084,40.36558886277117,32.48650957006135,44.94728749296622,32.83809829578854,2.95139308507639,0.47530316071232176,0.4840099325118478,69,20,0,15,0,0,0,6,10,0,0,0,12,6,HIGH
62.85890820005953,79.54657662020901,59.56251391917395,26.606393881738462,21.95136051323369,38.69867446657227,57.65267104587268,-3.6911498136364855,0.669979210259717,0.8829859382630585,57,0,18,15,0,0,0,0,0,8,4,0,12,0,WATCH
44.708134981248456,40.78663297363267,59.35294956804036,54.102801803252255,35.30534053825908,35.93017551726259,34.419567525298206,5.668005925374999,0.6830979888434123,0.6925441621934085,48,20,0,0,0,0,0,0,10,0,0,0,12,6,WATCH
57.857683258209356,54.566919594141424,33.37453601848449,39.950449438931976,6.677496323917769,14.880464862585864,29.45290866621398,-4.90302319768646,0.8953646152449504,0.6123976370063091,50,20,0,0,14,0,0,0,10,0,0,0,0,6,WATCH
39.8114061259342,63.15387700156712,39.929150661758676,-3.730639314602391,5.818072866835758,7.965063500460347,47.95555013439942,2.0024832504202266,0.34546274544696054,0.33845449243836845,81,0,18,15,14,0,0,0,0,8,4,4,12,6,HIGH
62.81227436731647,11.520641899286273,53.19564509112399,4.323827155436536,20.32831675977149,20.010961260483555,40.49980324311659,-14.256228611196331,0.861926575148551,0.9251367393272767,63,0,18,15,14,0,0,0,0,8,4,4,0,0,HIGH
25.71608337997485,22.502292298798242,55.67568849579655,27.96961676800349,-2.4980210875894935,9.125570367412148,48.099518548298995,37.98534577974984,0.7195987660059546,0.9672038659387681,12,0,0,0,0,0,0,0,0,0,0,0,12,0,LOW
57.11413423801551,31.019033849976868,36.47548094891084,16.579977619996658,1.2207946337343163,2.068346220306303,37.32743727477934,36.91274781677939,0.31290646201263567,0.6074249592441543,33,0,0,15,0,0,0,0,0,0,0,0,12,6,WATCH
66.86061109424145,52.72828764220151,49.94917961499222,43.63118293958785,25.58529104596939,4.6258963265137245,41.62578554015262,28.27247659900869,0.4718962271666161,0.32978627235274355,93,20,0,15,14,16,0,0,10,0,0,0,12,6,HIGH
39.53337085694305,41.84260812128472,33.62686435745704,5.6000188796296975,31.22077713417464,41.6559000931526,32.04719116684503,54.36583324537773,0.31250267142262655,0.9474737308948618,30,0,0,0,14,0,0,0,0,0,4,0,12,0,WATCH
86.875371355259,10.843630411114765,49.33586835495366,53.212094354190604,35.29511094088892,43.68195725382959,44.26132269941738,-13.747508809168938,0.8948524384635252,0.7296797790663081,71,20,0,15,14,0,0,6,10,0,0,0,0,6,HIGH
64.95788837223878,39.20775269010804,40.73288894344991,4.214786745166872,26.988501328307514,3.3757788308194048,50.54232684653272,47.91827380998832,0.6307280742951418,0.6568812562399344,63,0,18,15,0,0,0,0,0,8,4,0,12,6,HIGH
45.293927739935086,77.86210086079113,47.99060135517954,17.139313198020698,-1.2596306883497466,9.88108164909411,41.23728001385175,55.405472025147034,0.8139024420326426,0.45067062372540484,65,0,18,15,14,0,0,0,0,8,4,0,0,6,HIGH
80.87147367222838,36.47403661067767,53.32749822386334,9.501975878867857,20.93303059681588,41.70017196365769,34.02629032017279,35.43412724686839,0.9911188339700006,0.4054188010701024,69,0,18,15,14,0,0,0,0,8,4,4,0,6,HIGH
30.746148895543836,57.193663471137135,30.28811764870637,-0.7253313580045333,13.765280894180208,33.91968058397801,34.97928401453161,6.803750200410779,0.8919895804528803,0.6640503385830416,51,0,18,15,0,0,0,0,0,8,4,0,0,6,WATCH
79.77757797242069,41.24726445005966,57.88388227020465,34.0476753830642,-4.205056734037528,39.82918447020603,42.124281679077924,-8.668882562167601,0.4068830936889945,0.7812737545769102,41,0,0,15,14,0,0,0,0,0,0,0,12,0,WATCH
